subject,reaction_time
subject10,542.465901283637
subject10,546.5030121465869
subject10,565.7145430522634
subject10,574.7291615082488
subject10,500.58453225007275
subject10,500.9875963167606
subject10,554.6630761246738
subject10,547.6078445501021
subject10,547.300329180237
subject10,546.4730141999147
subject10,547.9664535756104
subject10,540.8158293048092
subject10,521.79271256912
subject10,534.0983662820653
subject10,574.9510580722265
subject10,543.2413822702421
subject10,496.4510838044756
subject10,577.9128673990847
subject10,518.4409974236911
subject10,539.1213548321995
subject10,570.0514605318692
subject10,604.6970038919527
subject10,506.55813853818233
subject10,518.5165412761451
subject10,549.4805897774067
subject10,568.1462903351467
subject10,536.5161583552527
subject10,523.2024110060725
subject10,566.0042983343083
subject10,515.029124651351
subject10,575.4827723267997
subject10,544.8280946028175
subject10,571.788026544461
subject10,582.1503327269601
subject10,563.3857728727758
subject10,529.3836975740882
subject10,576.4460646940335
subject10,562.543362247632
subject10,526.4669531603641
subject10,511.06966264271904
subject10,568.3378558583025
subject10,525.6426673288017
subject10,520.9109058653253
subject10,541.1898637629561
subject10,513.933085018816
subject10,509.9330357656075
subject10,556.0231612845344
subject10,538.9985457506554
subject10,494.21941562131457
subject10,491.95572372292696
subject10,559.0268814147107
subject10,513.8003957080585
subject10,589.9045042422107
subject10,531.1037578897557
subject10,511.48498747490544
subject10,518.3137353982182
subject10,534.2332886664914
subject10,553.4771163595235
subject10,498.15916533428344
subject10,528.5144792595877
subject10,547.4291499444876
subject10,527.4671564224021
subject10,553.0284488823039
subject10,532.2798640653644
subject10,506.3152174275174
subject10,555.2461428086483
subject10,536.01872504779
subject10,501.2192002446847
subject10,494.6559461749275
subject10,528.4396899562165
subject10,540.3269244969068
subject10,545.3762065504416
subject10,555.7245271680149
subject10,512.0991692454935
subject10,519.8317304638148
subject10,570.462010779107
subject10,541.867213078117
subject10,564.768972366016
subject10,565.5050578044028
subject10,500.63264661322756
subject10,543.100909147002
subject10,524.2069006647778
subject10,527.2788152187273
subject10,580.7058145780011
subject10,542.5031856884636
subject10,525.1047977080115
subject10,566.4084277861954
subject10,533.5059124002562
subject10,545.6911878683815
subject10,521.0616790247636
subject10,542.5491477449307
subject10,515.8604037510706
subject10,522.8073341654209
subject10,550.233857743248
subject10,544.819359174721
subject10,486.3122892417896
subject10,532.5139607556036
subject10,514.2361857850258
subject10,567.7362969833202
subject10,504.7734196181881
subject10,553.8690458106801
subject10,520.042497914249
subject10,571.5887461510092
subject10,505.58887816085917
subject10,561.9535307238184
subject10,545.1302094763104
subject10,525.6926476069358
subject10,559.9595255664642
subject10,475.50783762071046
subject10,565.274029829899
subject10,549.0944235706555
subject10,497.8991048414801
subject10,546.5787913304368
subject10,539.780997574048
subject10,591.6269963267017
subject10,543.2041138317683
subject10,582.3984587421619
subject10,501.4371161073711
subject10,518.6744952185529
subject10,518.3283815434085
subject10,522.3690863649982
subject10,515.5906330538011
subject10,554.231651425063
subject10,549.8682535332472
subject10,575.467892149796
subject10,554.8120517073576
subject10,524.3257819150932
subject10,546.4117980009536
subject10,525.5355875710018
subject10,535.5632492269556
subject10,556.3171740146533
subject10,547.2031503419952
subject10,551.501030539101
subject10,546.6099281147211
subject10,563.8150817974167
subject10,581.1793429313278
subject10,534.7045399618282
subject10,560.1358063534959
subject10,541.2994507894584
subject10,516.9216916605745
subject10,532.3870435940611
subject10,509.1869186571064
subject10,536.9442601328325
subject10,555.2689331293079
subject10,548.9820172026396
subject10,561.1873025771101
subject10,527.9701952961578
subject10,534.3482281008158
subject10,521.4340750590272
subject10,562.2564075282205
subject10,527.8903035022696
subject10,556.2419948776015
subject10,531.4801539300804
subject10,542.2565310345586
subject11,578.1631538182833
subject11,582.56007958589
subject11,599.6060633835742
subject11,612.6177442709143
subject11,583.644771007123
subject11,628.827064377561
subject11,606.0686826336189
subject11,573.1176080407785
subject11,628.1348301481017
subject11,618.1445982715602
subject11,562.5839871539042
subject11,579.5629091245579
subject11,610.2522239745591
subject11,622.9938138942733
subject11,640.1549411535441
subject11,589.5110741228765
subject11,590.4264601058474
subject11,568.19641579786
subject11,579.9731290303877
subject11,622.1491440733328
subject11,591.9728011727734
subject11,598.1177993685124
subject11,625.8549904257324
subject11,566.9693956645461
subject11,559.9512337361778
subject11,618.3557199068565
subject11,584.2627159591116
subject11,634.7235956972768
subject11,637.1781726623975
subject11,630.1754168521113
subject11,609.9807988650967
subject11,610.2682880010193
subject11,592.3581748556675
subject11,554.8278979075551
subject11,551.1532800453762
subject11,598.03887698997
subject11,630.5953062069322
subject11,610.993471541621
subject11,619.8100901895117
subject11,600.6068084428634
subject11,629.0674655715734
subject11,624.7274177664749
subject11,585.1524640161227
subject11,594.1214692680496
subject11,581.2378414250946
subject11,610.4912051343565
subject11,548.3553481267786
subject11,599.614884321934
subject11,611.8989856988092
subject11,592.3853391697027
subject11,624.7857809092936
subject11,602.5731152894926
subject11,592.897780164347
subject11,613.0601007621929
subject11,582.7832975042139
subject11,585.0982744210625
subject11,591.2326867179746
subject11,554.7122531581929
subject11,608.9085396332963
subject11,633.7000527965347
subject11,618.3303547152773
subject11,600.27635765953
subject11,582.1011772269571
subject11,595.4929211152028
subject11,543.4585555884505
subject11,616.8082912562204
subject11,602.2808486863305
subject11,608.5207293924593
subject11,575.4605705460114
subject11,623.0223431937566
subject11,616.345111767536
subject11,607.9860873787555
subject11,610.945750828012
subject11,595.029623294056
subject11,632.1752284085112
subject11,539.6603826956622
subject11,606.6367481041494
subject11,574.1969702029344
subject11,577.1656455588369
subject11,624.5604283996038
subject11,611.016334819999
subject11,598.7811439215718
subject11,606.9975609768596
subject11,614.0623132934944
subject11,620.9165096409522
subject11,624.3482205254903
subject11,615.353534200936
subject11,571.3615944837713
subject11,640.8883665416932
subject11,648.3289777823454
subject11,638.4132082479379
subject11,556.8920891998209
subject11,582.2982999988051
subject11,580.7353998307434
subject11,612.5055433678968
subject11,597.0953467214301
subject11,631.4431953210644
subject11,579.2793589996261
subject11,623.071524304319
subject11,621.1097054375352
subject11,556.7528449032176
subject11,601.737107577632
subject11,591.8446556440509
subject11,595.3941830993733
subject11,576.1101538636727
subject11,598.7075728484836
subject11,571.988181678614
subject11,581.4672534569119
subject11,631.4557019585488
subject11,544.960449225262
subject11,603.0863690888456
subject11,554.3544676660043
subject11,553.1947822011981
subject11,584.1321496419014
subject11,594.1095910248035
subject11,628.548280257738
subject11,616.9405834607984
subject11,598.5654518077142
subject11,604.3702581498239
subject11,551.5688852537754
subject11,613.2373337600428
subject11,609.8154123383974
subject11,655.5069382206563
subject11,590.2949207169411
subject11,638.451592528376
subject11,601.8588279499835
subject11,643.071780072884
subject11,574.787314925495
subject11,616.1922778303768
subject11,597.5806327345903
subject11,585.9500839073107
subject11,540.5666949998648
subject11,581.8116300153656
subject11,613.2042459396488
subject11,573.3641734815634
subject11,597.4589146290266
subject11,597.183762459444
subject11,631.3913688664107
subject11,596.8719831113391
subject11,592.6447002879706
subject11,559.300598796199
subject11,589.3661758092308
subject11,589.3966572701651
subject11,555.9624060655303
subject11,605.9373275964978
subject11,635.137200434415
subject11,598.2235991324155
subject11,621.2521107692621
subject11,581.3723583171242
subject11,553.6297112838536
subject11,615.837302799889
subject11,610.2166295298257
subject11,598.8218820898546
subject11,599.8215818213114
subject11,635.3122762375652
subject11,590.7242272391759
subject11,637.2396264947283
subject11,577.3895427002478
subject11,618.2236710022926
subject11,615.7970645652402
subject11,617.8991555028957
subject11,615.4169955839021
subject11,605.8655043341188
subject11,585.8624864208447
subject11,608.0897146817977
subject11,564.4200517094782
subject11,574.2164726939436
subject11,552.5925167517354
subject11,558.8787169542012
subject11,658.1687875971717
subject11,659.5428744438938
subject11,636.1102385783487
subject11,590.9078038615904
subject11,606.0610548158053
subject11,568.1634000469192
subject11,588.9377369847297
subject11,567.8227229257953
subject11,591.5543393360907
subject11,580.65379959305
subject11,593.0810358292308
subject11,617.6445168191593
subject11,620.4117788346106
subject11,548.2912914661795
subject11,644.0253179039001
subject11,621.4660261273443
subject11,595.990319922871
subject11,623.511992775885
subject11,615.2939099114934
subject11,583.5598254602924
subject11,634.9173140963483
subject11,588.7848292215064
subject11,568.6872135916686
subject11,601.1865769793536
subject11,587.2066818212817
subject11,605.3062545562179
subject11,623.7141958370595
subject11,563.4175926043259
subject11,594.2569262057987
subject11,613.4961763142995
subject11,585.9832605318683
subject11,574.3632081799169
subject11,586.9479376345519
subject11,563.0284220402507
subject11,578.6268065510351
subject11,591.6919747317254
subject11,561.6567028041334
subject11,555.1490071330352
subject11,593.6585289237796
subject11,606.5399779016276
subject11,541.9451067705191
subject11,576.8133998117081
subject11,632.9833638939454
subject11,590.0899347697413
subject11,586.5116392997317
subject11,531.9610413674129
subject11,621.8865304224411
subject11,622.8993739977714
subject11,569.2983919352558
subject11,602.791491745935
subject11,615.8067679202197
subject11,659.3287897287851
subject11,609.4388317663728
subject11,586.7029652306886
subject11,637.1492996749223
subject11,594.0549812407826
subject11,602.4050180823732
subject11,600.311583939343
subject11,555.1854353100067
subject11,576.3369521966722
subject11,612.4206961719973
subject11,577.3821015007748
subject11,615.3712484315042
subject11,612.326524773285
subject11,566.304093300779
subject11,589.5408394590423
subject11,594.7418383428729
subject11,594.9198204656988
subject11,601.3969384187103
subject11,602.664093006266
subject11,569.7856222155192
subject11,598.039668795268
subject11,593.1186426527186
subject11,568.3552673750032
subject11,517.2191167374328
subject11,647.664015028398
subject11,633.606111462075
subject11,588.6940529440719
subject11,558.7325480079274
subject11,584.0800612934913
subject11,581.9535287460865
subject12,513.406856615534
subject12,506.2345312056412
subject12,468.1488174631328
subject12,534.4881923899495
subject12,485.28859574903606
subject12,514.4605599115309
subject12,566.6022079134476
subject12,521.2418528724537
subject12,526.8589333062522
subject12,488.4282264841961
subject12,518.6407621767627
subject12,505.45564193861634
subject12,460.94372349676013
subject12,505.92713877625454
subject12,486.7109933051971
subject12,490.7772350083355
subject12,527.1049692053708
subject12,480.14582967364356
subject12,534.2923560390091
subject12,483.45464420153405
subject12,467.68679602763154
subject12,514.4344847529939
subject12,512.2787781858673
subject12,483.3579130550193
subject12,471.8356883299783
subject12,515.0478340978814
subject12,527.9689545711251
subject12,517.3748995714784
subject12,536.5333362475822
subject12,529.5130719636396
subject12,525.4569494039024
subject12,484.67499945358225
subject12,486.5371017323297
subject12,529.5848210499425
subject12,489.4547051363553
subject12,491.9972330409357
subject12,522.9600196428003
subject12,505.67214572696105
subject12,479.9914292721185
subject12,501.8011595318257
subject12,509.735294588623
subject12,465.8047881762899
subject12,524.2667898546201
subject12,487.60790655898757
subject12,481.6458806535158
subject12,489.71624814985324
subject12,535.7663917303636
subject12,492.1123619325107
subject12,563.3043100399112
subject12,493.56232211811994
subject12,521.7649600335259
subject12,533.8372965684167
subject12,524.493488197092
subject12,459.6792740754971
subject12,486.6250055694626
subject12,497.31628201284667
subject12,449.9283287392759
subject12,475.14217302712393
subject12,465.8156448766732
subject12,533.022317822078
subject12,511.6978250909624
subject12,532.2876925269811
subject12,440.8977988443985
subject12,495.1152736108037
subject12,504.5391011680323
subject12,508.77704908981246
subject12,496.9937746137065
subject12,499.2114788407531
subject12,517.0219781794591
subject12,502.8277748779078
subject12,471.9300970531649
subject12,521.1166359801867
subject12,492.9784022834222
subject12,503.2243180393859
subject12,516.3384477038536
subject12,504.8526603748392
subject12,497.4549999735568
subject12,520.8714880585842
subject12,564.4679415659313
subject12,514.02302227426
subject12,509.78369391378993
subject12,500.293627627117
subject12,536.5861275277958
subject12,546.6051057879142
subject12,512.2623209532943
subject12,481.8466580801967
subject12,475.48969509390724
subject12,503.8439571253198
subject12,491.61457501877317
subject12,540.8967738819863
subject12,461.4823081552087
subject12,508.7604917853348
subject12,488.7187799827237
subject12,454.47419869961584
subject12,504.3344703550311
subject12,504.3923897418941
subject12,511.182725612076
subject12,530.6911447221004
subject12,498.4891942020276
subject12,514.1912471954984
subject12,523.8067472000449
subject12,493.9985346934829
subject12,456.60980953755353
subject12,489.1398863377595
subject12,449.2648283739642
subject12,504.81970578494565
subject12,468.2012769858069
subject12,512.0989897942408
subject12,523.788611471402
subject12,552.39805608531606
subject12,491.23770386646663
subject12,508.1296690691838
subject12,526.488997462978
subject12,513.8594360244041
subject12,464.06556096128566
subject12,471.5570633360999
subject12,528.9712309708316
subject12,493.00517882869576
subject12,474.6719118145814
subject12,493.45144475945835
subject12,515.8026264534851
subject12,445.8989635975239
subject12,483.7036341958634
subject12,541.5065748952389
subject12,478.2193275111675
subject12,505.7727877471912
subject12,508.20815362231195
subject12,461.12996950066423
subject12,519.3175302175315
subject12,488.21765403460955
subject12,559.3329611746497
subject12,457.5502684916458
subject12,508.29845812115
subject12,477.87558469962335
subject12,509.17105189455674
subject12,527.180669998005
subject12,559.9005740548389
subject12,507.9304858616722
subject12,499.42499799228887
subject12,505.59329344292524
subject12,465.40301317049364
subject12,501.86127793476027
subject12,506.5885366720721
subject12,489.1117767765973
subject12,522.9642898903018
subject12,469.16423960111933
subject12,476.99730971266257
subject12,533.8816580552342
subject12,531.4249715715885
subject12,544.3842192152345
subject12,474.4647375599271
subject12,493.58655345236986
subject12,512.6675537937873
subject12,501.9659113345936
subject12,513.6528523791035
subject12,474.62782615860857
subject12,502.63710101465347
subject12,487.7809947115573
subject12,485.6517716359733
subject12,517.0433051644019
subject12,493.81267498869937
subject12,496.714226559433
subject12,456.00183761750276
subject12,464.44340834837874
subject12,474.75052266801333
subject12,563.3650475330246
subject12,544.1114202519882
subject12,547.3952699283196
subject12,492.3410276202915
subject12,515.1671074540347
subject12,505.23721101344074
subject12,497.27564757643
subject12,551.2525767196291
subject12,524.7532179188078
subject12,483.15932010075596
subject12,509.9173731462294
subject12,513.8695003252491
subject12,482.2038123036536
subject12,517.461953185045
subject12,482.7341791086793
subject12,475.118325001995
subject12,508.6693315012859
subject12,490.88756199799786
subject12,534.5654645263706
subject12,488.31401814662775
subject12,508.7087249104617
subject12,492.68798206326244
subject12,483.22058088758456
subject12,452.5173684033171
subject12,514.5703910062001
subject12,512.2335857854279
subject12,508.6971976748586
subject12,526.0583042407379
subject12,474.9359521129224
subject12,501.8806581261695
subject12,494.44274553526503
subject12,504.3014389215008
subject12,571.7539356760926
subject12,559.205326338034
subject12,522.1940690040908
subject12,534.5426921111404
subject12,531.6036548691111
subject12,505.7651476305301
subject12,500.5694644386033
subject12,480.3065469564343
subject12,491.42673578434636
subject12,517.3410130536214
subject12,461.4705731739853
subject12,541.6191716056197
subject12,516.4256010670152
subject12,517.1126232610591
subject12,480.72969479957555
subject12,557.6038466478633
subject12,519.8029932607635
subject12,528.958934569676
subject12,516.6664121684113
subject12,505.57243504420626
subject12,502.829939493757
subject12,473.1498157595891
subject12,536.3077787786781
subject12,537.5879484840112
subject12,557.7985450863833
subject12,485.97834876053525
subject12,503.69674999843147
subject12,499.8633300437973
subject12,498.09721824120993
subject12,497.13736609287656
subject12,512.150689021896
subject12,548.4354601323487
subject12,552.3811494948786
subject12,515.1609343341975
subject12,510.1015253820573
subject12,484.0721062224573
subject12,527.9500102877018
subject12,519.1195290786693
subject12,531.0457941570966
subject12,512.170206104852
subject12,481.7171853960035
subject12,545.1688144556193
subject12,517.4367591641088
subject12,536.9796170486168
subject12,503.19345223902144
subject12,476.818365400206
subject12,491.4837504359688
subject12,477.3273606228102
subject12,498.31793853859455
subject12,549.8843204315716
subject12,524.8789544990105
subject12,440.22323468334855
subject12,511.1810096916777
subject13,508.6743501669913
subject13,462.12023557690026
subject13,446.1941677315372
subject13,488.135252126223
subject13,443.2890334807389
subject13,482.50480657090316
subject13,479.1124139280914
subject13,483.19569181202735
subject13,425.42822088514924
subject13,515.773369422572
subject13,490.6320491876383
subject13,466.020742210022
subject13,480.32343970650373
subject13,475.6648606217762
subject13,456.25733901629326
subject13,475.6236804828681
subject13,494.9799022945127
subject13,476.89178309747604
subject13,517.8014187626444
subject13,495.3141659904536
subject13,478.7072947110546
subject13,491.2422297895979
subject13,469.81327320520245
subject13,430.9777631050474
subject13,519.7370764862211
subject13,470.3431721743832
subject13,432.7613290496772
subject13,482.2707715038713
subject13,467.9990406254206
subject13,519.6772087129132
subject13,476.30482720109865
subject13,495.1028168294735
subject13,477.349075575724
subject13,472.16506395042717
subject13,464.1795490046676
subject13,439.91304485005094
subject13,471.60830727408825
subject13,459.64366383460714
subject13,483.7004171954965
subject13,443.39330815203846
subject13,445.32938762683114
subject13,420.25325183581845
subject13,481.9281931718027
subject13,458.80736832237477
subject13,499.1174881449134
subject13,488.78454541505994
subject13,486.8577195801629
subject13,425.32483907022805
subject13,507.6743500486909
subject13,452.80283559310413
subject13,434.3463657425834
subject13,449.4677683454033
subject13,466.52254972740263
subject13,401.6547573416484
subject13,458.706465757033
subject13,454.4102002928152
subject13,463.34192084521266
subject13,491.3284902738245
subject13,498.2341748388728
subject13,500.5550049710252
subject13,490.22505922285285
subject13,463.2864372617277
subject13,482.9791469348984
subject13,498.72677820054884
subject13,488.69330895626695
subject13,441.8546420481715
subject13,506.41641577496875
subject13,513.5156972114507
subject13,453.32612233147296
subject13,430.2395896023527
subject13,532.7472628014011
subject13,498.3803133248933
subject13,480.68133129568326
subject13,456.8843913802945
subject13,487.3958539628085
subject13,435.8758245296875
subject13,426.5036811030269
subject13,474.68767749917293
subject13,478.5636696331349
subject13,516.7761506014713
subject13,492.6779034343893
subject13,456.00137391729186
subject13,445.15278858306664
subject13,471.04543385599754
subject13,499.8586345105903
subject13,429.04859136731545
subject13,473.1051986701626
subject13,507.43781852945955
subject13,464.28724818272417
subject13,443.4239405912034
subject13,464.37588639474643
subject13,492.3305612307434
subject13,499.72304405497874
subject13,467.7887127808224
subject13,468.6033107500719
subject13,431.96307956559383
subject13,452.88620963725185
subject13,481.4462348935175
subject13,517.7490773298797
subject13,483.57476704570183
subject13,456.12252539475566
subject13,477.15340333945994
subject13,448.69593108604334
subject13,511.8450300171771
subject13,452.80314911498766
subject13,468.2387332742876
subject13,469.28833845531784
subject13,494.82603130746924
subject13,495.03946510216366
subject13,434.60794723161877
subject13,474.19551506795807
subject13,440.48149513919833
subject13,474.09953380192763
subject13,499.566289235776
subject13,448.9992817083696
subject13,512.2182309923595
subject13,471.3033248187113
subject13,474.40815443845935
subject13,462.18531217422964
subject13,468.6884329707979
subject13,530.3230106459657
subject13,442.55169104036355
subject13,485.7979413617286
subject13,501.0850693342869
subject13,465.12047291461164
subject13,503.4751287361056
subject13,472.4261936233968
subject13,461.4491389655248
subject13,449.81945272507886
subject13,497.42843015401525
subject13,494.25296468886745
subject13,512.9606712285744
subject13,402.9253506640947
subject13,442.9711717191795
subject13,478.3846702969865
subject13,461.34145112364786
subject13,427.0909738432571
subject13,439.8716397627299
subject13,458.039592440129
subject13,477.408897215646
subject13,494.41090548544685
subject13,483.04549404162407
subject13,426.8964523546098
subject13,483.77692353946
subject13,495.3493007216354
subject13,481.7285397311073
subject13,489.7966574392084
subject13,468.93787350863494
subject13,480.29015798631644
subject13,493.2524369200009
subject13,485.1417076799959
subject13,436.7514532554466
subject13,489.01438703630333
subject13,495.1330775984344
subject13,451.3284512005288
subject13,505.52509981494086
subject13,486.21362609427524
subject13,487.2680914138957
subject13,476.587018987751
subject13,491.2096394397216
subject13,434.7482997567752
subject13,452.7248947184495
subject13,471.81301154279197
subject13,465.01233696901863
subject13,476.22501955968465
subject13,453.8813497064398
subject13,500.37108079536154
subject13,484.50919642927494
subject13,465.1140706044225
subject13,484.99027894448477
subject13,486.3756815047698
subject13,473.3388254920938
subject13,486.09545310584303
subject13,518.6617091348149
subject13,528.2432179987978
subject13,450.0567871712142
subject13,467.1652891561057
subject13,494.44727694638533
subject13,441.0904448591096
subject13,426.4711098187414
subject13,472.68621825721806
subject13,459.3392398172621
subject13,481.81168092086574
subject13,441.35151716938503
subject13,491.4339313081224
subject13,429.89798382075605
subject13,496.29455978944196
subject13,518.8464912477846
subject13,517.4793814880339
subject13,473.0149863357286
subject13,495.8573543949419
subject13,430.5730877969845
subject13,420.87683776961114
subject13,421.9933145078584
subject13,497.4480868365771
subject13,460.8833549671148
subject13,470.6727340815744
subject13,465.72997557048495
subject13,492.0496124785798
subject13,485.32099980705635
subject13,496.25818943497575
subject13,475.4593199855482
subject13,472.2209134888108
subject13,509.5226096042995
subject13,487.89573463028484
subject13,446.16593990533954
subject13,476.4555122053554
subject13,450.46671119726113
subject13,483.50289584534954
subject13,445.2754859541572
subject13,506.842018395246
subject13,450.09920284523815
subject13,459.8640600272523
subject13,456.4290179573517
subject13,424.0335908190239
subject13,558.8987516975671
subject13,461.79145724098936
subject13,452.87610157879686
subject13,465.94830725271265
subject13,465.9695221036085
subject13,487.53210203498963
subject13,416.08841233711223
subject13,469.2834924179629
subject13,475.9078414626546
subject13,493.21224908982754
subject13,482.2191326090742
subject13,466.8078740632023
subject13,526.289267904246
subject13,487.9045201362664
subject13,474.6822866163233
subject13,489.4486462251472
subject13,482.58984636090423
subject13,467.67208046998746
subject13,447.52503749377917
subject13,504.47529223527573
subject13,475.65739724383616
subject13,513.2140396938565
subject13,476.0925969794013
subject13,492.1497076195459
subject13,472.58108281248616
subject13,438.6766382754633
subject13,468.5506753607784
subject13,484.06553600053974
subject13,488.19853096410384
subject13,500.5913365619628
subject13,491.9187605420099
subject13,459.01510337628434
subject13,515.2132289872092
subject13,475.4724836922919
subject13,503.28421764652376
subject14,428.88804395174606
subject14,453.22028850277496
subject14,442.14949749603323
subject14,420.79075275948037
subject14,423.1847672014696
subject14,444.96914278129015
subject14,434.45911392109036
subject14,474.7847878462186
subject14,424.83149089709696
subject14,427.29349364683645
subject14,412.47719586545577
subject14,486.764312438372
subject14,445.25792727712076
subject14,471.4165339854317
subject14,451.2898576698642
subject14,447.14344918800055
subject14,442.3634321816136
subject14,448.6539291277347
subject14,452.5563965133341
subject14,433.417631957381
subject14,486.0837336177625
subject14,405.044502178114
subject14,436.9787961259383
subject14,451.3936847301742
subject14,469.13446245565433
subject14,426.15353824271295
subject14,416.7260292232379
subject14,444.87487556165274
subject14,464.63364433977495
subject14,478.0987998549835
subject14,448.4481309555017
subject14,450.2006978951852
subject14,471.25878671986516
subject14,454.7934250156155
subject14,488.18943490106096
subject14,487.3800549890646
subject14,431.9230032670687
subject14,433.7186566105054
subject14,479.4942806878356
subject14,470.7329796299393
subject14,434.6288754635936
subject14,477.2167327539332
subject14,432.9709889418018
subject14,414.77816054655966
subject14,426.10316944596303
subject14,434.5079523317431
subject14,440.3604269449547
subject14,453.26578165928726
subject14,397.5416906693033
subject14,441.7597519129058
subject14,454.28382969478656
subject14,399.40897512684427
subject14,473.00831554910405
subject14,482.8816158986345
subject14,452.1633045996638
subject14,471.2428250521945
subject14,474.0951213581287
subject14,434.13589589345213
subject14,461.5980362424252
subject14,446.1904163093034
subject14,431.7000049136917
subject14,450.87448037851425
subject14,420.22249478747204
subject14,465.42341690416356
subject14,479.38870283681814
subject14,460.4902469560065
subject14,450.2767900146151
subject14,432.4921198120878
subject14,449.14681880961183
subject14,447.6182362774997
subject14,420.19381414291024
subject14,438.2449153942937
subject14,454.4306112463129
subject14,433.27752187394486
subject14,464.0626489491456
subject14,449.9664645021053
subject14,443.2342198810847
subject14,480.0612302759876
subject14,461.3156330237619
subject14,422.9179259321745
subject14,448.9286387481537
subject14,433.76221632301144
subject14,465.15414633111504
subject14,429.9015186828947
subject14,408.7496383879338
subject14,436.7147869935057
subject14,451.92030139745094
subject14,441.6594967334203
subject14,435.9946860787899
subject14,464.0916390251624
subject14,436.1162208125854
subject14,427.3451909784612
subject14,469.35367309959713
subject14,428.9200202249375
subject14,493.9214643417301
subject14,458.4427734926897
subject14,499.8871568169845
subject14,423.8841622069344
subject14,481.1691523135238
subject14,476.56642133229786
subject14,455.3574818095744
subject14,458.3428809610777
subject14,417.90675484963947
subject14,460.9721359650695
subject14,479.71759535011836
subject14,450.809738714861
subject14,452.7488379944991
subject14,441.35897360065127
subject14,476.0729595241667
subject14,423.8148128572724
subject14,462.4808479111767
subject14,464.747944965853
subject14,417.53948472254416
subject14,489.3425167062662
subject14,446.4032686645038
subject14,434.1578852182108
subject14,449.35916118841146
subject14,461.02268595138213
subject14,463.0194569600354
subject14,463.66953443175623
subject14,451.8965946175724
subject14,440.61954711145955
subject14,478.1827703881352
subject14,419.1560238038825
subject14,444.8307008891417
subject14,446.7466841855262
subject14,417.8555947708142
subject14,444.8358612774472
subject14,479.0945163480315
subject14,487.69965665320035
subject14,414.55170283490725
subject14,431.97013702609104
subject14,437.8942500182143
subject14,426.9855377428074
subject14,448.5502064599656
subject14,409.463461800735
subject14,376.9074752919794
subject14,427.1151537372998
subject14,424.23381924400496
subject14,452.28972896507656
subject14,447.6662055943576
subject14,492.4722085617996
subject14,436.99738809269337
subject14,440.362104299127
subject14,481.0658592533953
subject14,470.82893053866064
subject14,468.02024110448093
subject14,427.86877577292444
subject14,487.2857838658511
subject14,386.5342660343096
subject14,439.20966649440027
subject14,451.57854636988327
subject14,436.4143470710379
subject14,435.82941974692176
subject14,427.3598727331025
subject14,474.91029570433295
subject14,407.51199041911167
subject14,439.3468072673548
subject14,436.6096973340092
subject14,494.34456562154725
subject14,434.8874772226704
subject14,429.21290795025874
subject14,440.3938653826217
subject14,460.7221647195083
subject14,445.98141944102844
subject14,422.5775112278599
subject14,448.26730258764707
subject14,453.4653480590021
subject14,437.1735614403051
subject14,415.0942911951236
subject14,474.8519155892056
subject14,488.0658913264619
subject14,441.5403897952058
subject14,464.79159277892046
subject14,495.99573843434666
subject14,448.96302230063185
subject14,475.59586280688444
subject14,440.352198562681
subject14,429.9853840111222
subject14,478.9266112894603
subject14,453.5070577102333
subject14,489.5691747700802
subject14,441.76217241692257
subject14,470.36701098475464
subject14,453.5727802969655
subject14,449.93903095101774
subject14,468.52102777740794
subject14,420.59377669140235
subject14,459.80452207351067
subject14,430.2610888583469
subject14,435.6827567950541
subject14,452.3307509747491
subject14,432.662370085529
subject14,478.9588534649001
subject14,422.6004561248509
subject14,472.05638718701465
subject14,476.40138835152675
subject14,480.9282018277532
subject14,457.22015236779333
subject14,456.6941392340591
subject14,429.6670073662632
subject14,456.9957051311118
subject14,470.3499803959436
subject14,484.6607172820552
subject14,485.8690391822945
subject14,466.4182055300217
subject14,419.2389919133821
subject14,469.7676426647211
subject14,442.45165098270513
subject14,433.99655025361255
subject14,473.24615085866924
subject14,444.1002242417361
subject14,436.7502198357588
subject14,398.5454010523292
subject14,429.96159654801244
subject14,427.0836150418013
subject14,476.86383654223494
subject14,482.15393118004704
subject14,434.08169866370486
subject14,467.692593083375
subject14,450.9599026067242
subject14,433.57412996577233
subject14,439.9711206441913
subject14,441.6919880566409
subject14,433.6561586342946
subject14,459.48110398300435
subject14,476.37723180883023
subject14,479.66572407927646
subject14,468.9089611342705
subject14,433.55329164325144
subject14,477.84321908429547
subject14,463.4600626436744
subject14,460.85290498567065
subject14,432.5727693013474
subject14,448.70326818687073
subject14,426.4980996832293
subject14,459.0048609285103
subject14,433.4299671689842
subject14,489.2407101440007
subject14,471.4088288888819
subject14,484.0891858789621
subject14,476.150858751292
subject14,449.3927924947113
subject14,439.7900441333478
subject14,442.8209583805016
subject14,432.4637065277865
subject14,434.8848405422822
subject14,424.1231752259641
subject14,417.15265021789315
subject14,468.2131477437527
subject15,427.1309727661549
subject15,462.2668019805386
subject15,450.72438867154807
subject15,430.0875967477764
subject15,456.02797344839183
subject15,449.81373101023814
subject15,434.220561898763
subject15,423.48174740600217
subject15,426.9813028455852
subject15,413.8356953323288
subject15,404.1872579720606
subject15,459.196511103913
subject15,405.5942564242517
subject15,457.68125591615893
subject15,442.4235158449553
subject15,442.2942082613409
subject15,458.4946136613399
subject15,459.50281099505554
subject15,409.03297366064305
subject15,432.4547875137219
